http://solgenomics.net/genome/Solanum_lycopersicum/chromosome/SL2.50ch12#8921383-8929431,http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene107_0-i25,T0524
http://solgenomics.net/genome/Solanum_lycopersicum/chromosome/SL2.50ch01#10721599-10721678,http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene107_0-i3,SSR453
http://solgenomics.net/genome/Solanum_lycopersicum/chromosome/SL2.50ch02#36923131-36923798,http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene107_0-i5,C2_At3g29780
http://solgenomics.net/genome/Solanum_lycopersicum/chromosome/SL2.50ch03#4899642-4900122,http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene107_0-i6,TG520
http://solgenomics.net/genome/Solanum_lycopersicum/chromosome/SL2.50ch04#7259467-7259988,http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene107_0-i8,TG524
http://solgenomics.net/genome/Solanum_lycopersicum/chromosome/SL2.50ch05#4989163-4989701,http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene108_0-i10,T1218
http://solgenomics.net/genome/Solanum_lycopersicum/chromosome/SL2.50ch06#34138884-34139338,http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene108_0-i13,T1755
http://solgenomics.net/genome/Solanum_lycopersicum/chromosome/SL2.50ch07#15304167-15306041,http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene108_0-i15,SSR16
http://solgenomics.net/genome/Solanum_lycopersicum/chromosome/SL2.50ch08#49157440-49158645,http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene108_0-i17,T0945
http://solgenomics.net/genome/Solanum_lycopersicum/chromosome/SL2.50ch09#9627160-9631611,http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene108_0-i19,C2_At3g51580
http://solgenomics.net/genome/Solanum_lycopersicum/chromosome/SL2.50ch10#26423525-26424047,http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene108_0-i21,TG138
http://solgenomics.net/genome/Solanum_lycopersicum/chromosome/SL2.50ch11#5459132-5461202,http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene108_0-i22,SSR46
http://solgenomics.net/genome/Solanum_lycopersicum/chromosome/SL2.50ch12#8921423-8929849,http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene108_0-i25,C2_At1g05620
http://solgenomics.net/genome/Solanum_lycopersicum/chromosome/SL2.50ch01#10721600-10721677,http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene108_0-i3,SSR507
http://solgenomics.net/genome/Solanum_lycopersicum/chromosome/SL2.50ch02#36945018-36945543,http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene108_0-i5,TG1
http://solgenomics.net/genome/Solanum_lycopersicum/chromosome/SL2.50ch03#4901058-4901523,http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene108_0-i6,TG520
http://solgenomics.net/genome/Solanum_lycopersicum/chromosome/SL2.50ch04#7259690-7259988,http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene108_0-i8,TG461
http://solgenomics.net/genome/Solanum_lycopersicum/chromosome/SL2.50ch05#5316979-5319988,http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene109_0-i10,cLET-7-N9
http://solgenomics.net/genome/Solanum_lycopersicum/chromosome/SL2.50ch06#34205295-34207919,http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene109_0-i13,C2_At3g56040
http://solgenomics.net/genome/Solanum_lycopersicum/chromosome/SL2.50ch07#19453548-19454654,http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene109_0-i15,T1518
http://solgenomics.net/genome/Solanum_lycopersicum/chromosome/SL2.50ch08#49270391-49272249,http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene109_0-i17,C2_At5g21920
http://solgenomics.net/genome/Solanum_lycopersicum/chromosome/SL2.50ch09#10580701-10583381,http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene109_0-i19,C2_At2g38550
http://solgenomics.net/genome/Solanum_lycopersicum/chromosome/SL2.50ch10#26661707-26662170,http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene109_0-i21,cLET-3-F16
http://solgenomics.net/genome/Solanum_lycopersicum/chromosome/SL2.50ch11#5471653-5473261,http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene109_0-i22,C2_At4g16370
http://solgenomics.net/genome/Solanum_lycopersicum/chromosome/SL2.50ch12#8972135-8979725,http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene109_0-i25,C2_At1g23360
http://solgenomics.net/genome/Solanum_lycopersicum/chromosome/SL2.50ch01#10721602-10721677,http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene109_0-i3,SSR522
http://solgenomics.net/genome/Solanum_lycopersicum/chromosome/SL2.50ch02#37214527-37215075,http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene109_0-i5,T1706
http://solgenomics.net/genome/Solanum_lycopersicum/chromosome/SL2.50ch03#4961494-4964767,http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene109_0-i6,C2_At4g35930
http://solgenomics.net/genome/Solanum_lycopersicum/chromosome/SL2.50ch04#7569791-7570311,http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene109_0-i8,TG268
http://solgenomics.net/genome/Solanum_lycopersicum/chromosome/SL2.50ch05#352274-355361,http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene10_0-i12,C2_At1g23740
http://solgenomics.net/genome/Solanum_lycopersicum/chromosome/SL2.50ch06#1110494-1110915,http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene10_0-i14,T0335
http://solgenomics.net/genome/Solanum_lycopersicum/chromosome/SL2.50ch07#296411-297436,http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene10_0-i15,T1112
http://solgenomics.net/genome/Solanum_lycopersicum/chromosome/SL2.50ch08#729470-732976,http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene10_0-i17,C2_At4g31120
http://solgenomics.net/genome/Solanum_lycopersicum/chromosome/SL2.50ch09#744921-747699,http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene10_0-i19,cLEI-10-F11
http://solgenomics.net/genome/Solanum_lycopersicum/chromosome/SL2.50ch00#8473283-8474250,http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene10_0-i2,C2_At5g08580
http://solgenomics.net/genome/Solanum_lycopersicum/chromosome/SL2.50ch10#779573-782895,http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene10_0-i22,C2_At3g13120
http://solgenomics.net/genome/Solanum_lycopersicum/chromosome/SL2.50ch11#367036-374682,http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene10_0-i23,C2_At5g63640
http://solgenomics.net/genome/Solanum_lycopersicum/chromosome/SL2.50ch12#374960-377180,http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene10_0-i25,C2_At2g32280
http://solgenomics.net/genome/Solanum_lycopersicum/chromosome/SL2.50ch01#571870-574675,http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene10_0-i3,SSR24
http://solgenomics.net/genome/Solanum_lycopersicum/chromosome/SL2.50ch02#19171620-19171672,http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene10_0-i6,SSR415
http://solgenomics.net/genome/Solanum_lycopersicum/chromosome/SL2.50ch03#234994-235076,http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene10_0-i7,SSR492
http://solgenomics.net/genome/Solanum_lycopersicum/chromosome/SL2.50ch04#926705-931413,http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene10_0-i9,C2_At1g25420
http://solgenomics.net/genome/Solanum_lycopersicum/chromosome/SL2.50ch05#5318899-5319343,http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene110_0-i10,SSR88
http://solgenomics.net/genome/Solanum_lycopersicum/chromosome/SL2.50ch06#34393630-34396293,http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene110_0-i13,C2_At2g43030
http://solgenomics.net/genome/Solanum_lycopersicum/chromosome/SL2.50ch07#23798511-23799019,http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene110_0-i15,TG409
http://solgenomics.net/genome/Solanum_lycopersicum/chromosome/SL2.50ch08#49275327-49275810,http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene110_0-i17,TG45
http://solgenomics.net/genome/Solanum_lycopersicum/chromosome/SL2.50ch09#13402591-13405129,http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene110_0-i19,SSR99
http://solgenomics.net/genome/Solanum_lycopersicum/chromosome/SL2.50ch10#27518179-27520871,http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene110_0-i21,C2_At3g05625
http://solgenomics.net/genome/Solanum_lycopersicum/chromosome/SL2.50ch11#5604965-5606536,http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene110_0-i22,C2_At1g21690
http://solgenomics.net/genome/Solanum_lycopersicum/chromosome/SL2.50ch12#9155056-9156621,http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene110_0-i25,T1622
http://solgenomics.net/genome/Solanum_lycopersicum/chromosome/SL2.50ch01#10721604-10721677,http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene110_0-i3,SSR393
http://solgenomics.net/genome/Solanum_lycopersicum/chromosome/SL2.50ch02#37363926-37364478,http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene110_0-i5,T0869
http://solgenomics.net/genome/Solanum_lycopersicum/chromosome/SL2.50ch03#4982778-4985130,http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene110_0-i6,T1712
http://solgenomics.net/genome/Solanum_lycopersicum/chromosome/SL2.50ch04#7571320-7571768,http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene110_0-i8,TG268
http://solgenomics.net/genome/Solanum_lycopersicum/chromosome/SL2.50ch05#5337304-5342847,http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene111_0-i10,C2_At1g69220
http://solgenomics.net/genome/Solanum_lycopersicum/chromosome/SL2.50ch06#34394052-34395897,http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene111_0-i13,T0714
http://solgenomics.net/genome/Solanum_lycopersicum/chromosome/SL2.50ch07#23799042-23799583,http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene111_0-i15,TG409
http://solgenomics.net/genome/Solanum_lycopersicum/chromosome/SL2.50ch08#49275329-49275809,http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene111_0-i17,TG45
http://solgenomics.net/genome/Solanum_lycopersicum/chromosome/SL2.50ch09#15102516-15103067,http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene111_0-i19,SSR585
http://solgenomics.net/genome/Solanum_lycopersicum/chromosome/SL2.50ch10#27755808-27760620,http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene111_0-i21,C2_At3g05480
http://solgenomics.net/genome/Solanum_lycopersicum/chromosome/SL2.50ch11#5605050-5607459,http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene111_0-i22,T1161
http://solgenomics.net/genome/Solanum_lycopersicum/chromosome/SL2.50ch12#10385525-10389011,http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene111_0-i25,cLES-16-G15
http://solgenomics.net/genome/Solanum_lycopersicum/chromosome/SL2.50ch01#10721610-10721678,http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene111_0-i3,SSR417
http://solgenomics.net/genome/Solanum_lycopersicum/chromosome/SL2.50ch02#37399909-37402836,http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene111_0-i5,C2_At5g15270
